User_ID,Influencer_Name,Week,Clicked,Visited_Landing,Downloaded_Offer,Purchased,Cart_Value_USD,Campaign_Name,Platform,Followers,Tier,Engagement_Rate,Cost,Conversions,ROI,Revenue,Impressions,Clicks,Fake_Follower_%,Brand_Safety_Rating,Safety_Bucket,Content_Match_Score,Posting_Frequency,Story_View_Rate_%,Would_Rehire,Sentiment_Score,AdCred_Score
U2151,Influencer_214,3,1,1,1,0,0.00,Campaign_5,Instagram,1314279,Mega,1.61,4290.61,17.00,2.77,11884.99,279519,17713,21.29,2,Low,0.89,29,34.77,1,0.87,0.47
U2152,Influencer_268,1,1,1,0,0,0.00,Campaign_13,TikTok,113671,Mid-Tier,5.47,4008.96,111.00,3.2,12828.67,175724,2262,20.91,3,Medium,0.51,31,21.63,1,0.4,0.56
U2152,Influencer_268,2,0,0,0,0,0.00,Campaign_13,TikTok,113671,Mid-Tier,5.47,4008.96,111.00,3.2,12828.67,175724,2262,20.91,3,Medium,0.51,31,21.63,1,0.4,0.56
U2152,Influencer_268,3,0,0,0,0,0.00,Campaign_13,TikTok,113671,Mid-Tier,4.28,4008.96,111.00,3.2,12828.67,175724,2262,20.91,3,Medium,0.51,31,21.63,1,0.4,0.56
U2153,Influencer_165,1,0,0,0,0,0.00,Campaign_5,TikTok,429358,Macro,8.70,2695.01,128.00,1.69,4554.57,142099,13540,20.5,4,High,0.54,39,54.13,1,0.71,0.75
U2153,Influencer_165,2,0,0,0,0,0.00,Campaign_5,TikTok,429358,Macro,8.70,2695.01,128.00,1.69,4554.57,142099,13540,20.5,4,High,0.54,39,54.13,1,0.71,0.75
U2153,Influencer_165,3,0,0,0,0,0.00,Campaign_5,TikTok,429358,Macro,8.70,2695.01,128.00,1.69,4554.57,142099,13540,20.5,4,High,0.54,39,54.13,1,0.71,0.75
U2154,Influencer_181,1,1,0,0,0,0.00,Campaign_14,YouTube,442149,Macro,5.58,4431.11,54.00,3.75,16616.66,118672,8278,18.59,4,High,0.74,48,64.82,1,0.25,0.58
U2154,Influencer_181,2,0,0,0,0,0.00,Campaign_14,YouTube,442149,Macro,5.58,4431.11,54.00,3.75,16616.66,118672,8278,18.59,4,High,0.74,48,64.82,1,0.25,0.58
U2154,Influencer_181,3,1,0,0,0,0.00,Campaign_14,YouTube,442149,Macro,4.70,4431.11,54.00,3.75,16616.66,118672,8278,18.59,4,High,0.74,48,64.82,1,0.25,0.58
U2155,Influencer_294,1,1,0,0,0,0.00,Campaign_4,YouTube,1044202,Mega,0.99,1282.82,176.00,3.71,4759.26,1871447,103389,15.47,5,High,0.48,27,40.56,1,1,0.64
U2155,Influencer_294,2,0,0,0,0,0.00,Campaign_4,YouTube,1044202,Mega,0.99,1282.82,176.00,3.71,4759.26,1871447,103389,15.47,5,High,0.48,27,40.56,1,1,0.64
U2155,Influencer_294,3,0,0,0,0,0.00,Campaign_4,YouTube,1044202,Mega,0.99,1282.82,176.00,3.71,4759.26,1871447,103389,15.47,5,High,0.48,27,40.56,1,1,0.64
U2156,Influencer_130,1,0,0,0,0,0.00,Campaign_16,YouTube,1251620,Mega,0.61,4276.14,1.00,0.62,2651.21,1925171,67124,4.75,3,Medium,0.89,5,41.87,1,0.55,0.44
U2156,Influencer_130,2,0,0,0,0,0.00,Campaign_16,YouTube,1251620,Mega,0.61,4276.14,1.00,0.62,2651.21,1925171,67124,20.94,3,Medium,0.89,5,41.87,1,0.55,0.44
U2156,Influencer_130,3,0,0,0,0,0.00,Campaign_16,YouTube,1251620,Mega,0.61,4276.14,1.00,0.62,2651.21,1925171,67124,4.75,3,Medium,0.89,5,41.87,1,0.55,0.44
U2157,Influencer_234,1,0,0,0,0,0.00,Campaign_15,TikTok,1858709,Mega,7.58,3002.86,149.00,1.81,5435.18,1385392,51841,20.06,3,Medium,0.86,24,14.12,1,0.91,0.79
U2157,Influencer_234,2,0,0,0,0,0.00,Campaign_15,TikTok,1858709,Mega,7.58,3002.86,149.00,1.81,5435.18,1385392,51841,20.06,3,Medium,0.86,24,14.12,1,0.91,0.79
U2157,Influencer_234,3,1,1,1,1,82.82,Campaign_15,TikTok,1858709,Mega,7.58,3002.86,149.00,1.81,5435.18,1385392,51841,20.06,3,Medium,0.86,24,14.12,1,0.91,0.79
U2158,Influencer_247,1,1,0,0,0,0.00,Campaign_4,Instagram,1063921,Mega,6.95,3290.13,48.00,1.46,4803.59,958049,26636,40.62,3,Medium,0.42,14,51.01,1,-0.47,0.43
U2158,Influencer_247,2,1,1,1,0,0.00,Campaign_4,Instagram,1063921,Mega,5.11,3290.13,48.00,1.46,4803.59,958049,26636,18.68,3,Medium,0.42,14,51.01,1,-0.47,0.43
U2158,Influencer_247,3,1,0,0,0,0.00,Campaign_4,Instagram,1063921,Mega,6.95,3290.13,48.00,1.46,4803.59,958049,26636,40.62,3,Medium,0.42,14,51.01,1,-0.47,0.43
U2159,Influencer_99,1,1,0,0,0,0.00,Campaign_7,Instagram,1927282,Mega,3.98,3389.12,24.00,3.89,13183.68,2897737,141049,11.85,1,Low,0.52,33,33.7,1,0.42,0.44
U2159,Influencer_99,2,0,0,0,0,0.00,Campaign_7,Instagram,1927282,Mega,3.98,3389.12,24.00,3.89,13183.68,2897737,141049,18.68,1,Low,0.52,33,33.7,1,0.42,0.44
U2159,Influencer_99,3,0,0,0,0,0.00,Campaign_7,Instagram,1927282,Mega,3.98,3389.12,24.00,3.89,13183.68,2897737,141049,11.85,1,Low,0.52,33,33.7,1,0.42,0.44
U2160,Influencer_238,1,1,1,0,0,0.00,Campaign_17,TikTok,389274,Macro,2.07,4340.99,112.00,1.48,6424.67,424054,19431,7.02,4,High,0.81,60,23.17,1,0.18,0.56
U2160,Influencer_238,2,1,1,1,0,0.00,Campaign_17,TikTok,389274,Macro,2.07,4340.99,112.00,1.48,6424.67,424054,19431,7.02,4,High,0.81,60,23.17,1,0.18,0.56
U2160,Influencer_238,3,0,0,0,0,0.00,Campaign_17,TikTok,389274,Macro,2.07,4340.99,112.00,1.48,6424.67,424054,19431,7.02,4,High,0.81,60,23.17,1,0.18,0.56
U2161,Influencer_84,1,0,0,0,0,0.00,Campaign_14,TikTok,555906,Mega,3.80,3882.84,144.00,0.93,3611.04,654146,16782,17.04,3,Medium,0.96,54,66.36,1,0.9,0.7
U2161,Influencer_84,2,1,1,1,1,20.58,Campaign_14,TikTok,555906,Mega,5.47,3882.84,89.00,0.93,3611.04,654146,16782,17.04,3,Medium,0.96,54,66.36,1,0.9,0.7
U2161,Influencer_84,3,0,0,0,0,0.00,Campaign_14,TikTok,555906,Mega,3.80,3882.84,144.00,0.93,3611.04,654146,16782,17.04,3,Medium,0.96,54,66.36,1,0.9,0.7
U2162,Influencer_262,1,0,0,0,0,0.00,Campaign_3,Instagram,133302,Mid-Tier,8.12,4831.35,39.00,2.79,13479.47,76932,3250,0,4,High,0.47,42,11.93,1,0.95,0.69
U2162,Influencer_262,2,0,0,0,0,0.00,Campaign_3,Instagram,133302,Mid-Tier,8.12,4831.35,39.00,2.79,13479.47,76932,3250,0,4,High,0.47,42,11.93,1,0.95,0.69
U2162,Influencer_262,3,1,1,0,0,0.00,Campaign_3,Instagram,133302,Mid-Tier,8.12,4831.35,39.00,2.79,13479.47,76932,3250,0,4,High,0.47,42,11.93,1,0.95,0.69
U2163,Influencer_130,1,0,0,0,0,0.00,Campaign_16,YouTube,1251620,Mega,4.70,4276.14,1.00,0.62,2651.21,1925171,67124,20.94,3,Medium,0.89,5,41.87,1,0.55,0.44
U2163,Influencer_130,2,1,1,1,0,0.00,Campaign_16,YouTube,1251620,Mega,0.61,4276.14,1.00,0.62,2651.21,1925171,67124,4.75,3,Medium,0.89,5,41.87,1,0.55,0.44
U2163,Influencer_130,3,1,0,0,0,0.00,Campaign_16,YouTube,1251620,Mega,0.61,4276.14,1.00,0.62,2651.21,1925171,67124,4.75,3,Medium,0.89,5,41.87,1,0.55,0.44
U2164,Influencer_224,1,1,1,0,0,0.00,Campaign_19,Instagram,1827842,Mega,6.72,4482.19,183.00,1.6,7171.5,819919,36966,0,2,Low,0.62,48,12.87,1,0.89,0.77
U2164,Influencer_224,2,0,0,0,0,0.00,Campaign_19,Instagram,1827842,Mega,6.72,4482.19,183.00,1.6,7171.5,819919,36966,0,2,Low,0.62,48,12.87,1,0.89,0.77
U2164,Influencer_224,3,1,1,0,0,0.00,Campaign_19,Instagram,1827842,Mega,6.72,4482.19,89.00,1.6,7171.5,819919,36966,18.68,2,Low,0.62,48,12.87,1,0.89,0.77
U2165,Influencer_122,1,1,1,0,0,0.00,Campaign_15,TikTok,577875,Mega,5.21,3336.66,28.00,2.33,7774.42,562434,22557,12.89,3,Medium,0.74,59,53.85,1,0.1,0.51
U2165,Influencer_122,2,0,0,0,0,0.00,Campaign_15,TikTok,577875,Mega,5.21,3336.66,28.00,2.33,7774.42,562434,22557,12.89,3,Medium,0.74,59,53.85,1,0.1,0.51
U2165,Influencer_122,3,0,0,0,0,0.00,Campaign_15,TikTok,577875,Mega,5.21,3336.66,89.00,2.33,7774.42,562434,22557,12.89,3,Medium,0.74,59,53.85,1,0.1,0.51
U2166,Influencer_28,1,1,0,0,0,0.00,Campaign_18,YouTube,526364,Mega,8.35,2375.36,62.00,1.97,4679.46,1008253,67046,19.2,3,Medium,0.71,13,44.67,1,-0.48,0.56
U2166,Influencer_28,2,1,0,0,0,0.00,Campaign_18,YouTube,526364,Mega,8.35,2375.36,62.00,1.97,4679.46,1008253,67046,19.2,3,Medium,0.71,13,44.67,1,-0.48,0.56
U2166,Influencer_28,3,1,1,1,1,14.28,Campaign_18,YouTube,526364,Mega,8.35,2375.36,62.00,1.97,4679.46,1008253,67046,19.2,3,Medium,0.71,13,44.67,1,-0.48,0.56
U2167,Influencer_212,1,1,0,0,0,0.00,Campaign_5,TikTok,566177,Mega,9.62,409.28,121.00,3.99,1633.03,665065,20106,38.85,3,Medium,0.91,26,23.57,1,0.1,0.71
U2167,Influencer_212,2,1,1,0,0,0.00,Campaign_5,TikTok,566177,Mega,9.62,409.28,121.00,3.99,1633.03,665065,20106,38.85,3,Medium,0.91,26,23.57,1,0.1,0.71
U2167,Influencer_212,3,0,0,0,0,0.00,Campaign_5,TikTok,566177,Mega,9.62,409.28,121.00,3.99,1633.03,665065,20106,38.85,3,Medium,0.91,26,23.57,1,0.1,0.71
U2168,Influencer_100,1,1,0,0,0,0.00,Campaign_14,YouTube,1769686,Mega,3.58,4410.75,20.00,1.84,8115.78,2783439,174048,23.91,4,High,0.43,5,39.05,1,-0.18,0.39
U2168,Influencer_100,2,1,0,0,0,0.00,Campaign_14,YouTube,1769686,Mega,3.58,4410.75,20.00,1.84,8115.78,2783439,174048,23.91,4,High,0.43,5,39.05,1,-0.18,0.39
U2168,Influencer_100,3,1,1,1,1,33.68,Campaign_14,youtube,1769686,Mega,3.58,4410.75,20.00,1.84,8115.78,2783439,174048,23.91,4,High,0.43,5,39.05,1,-0.18,0.39
U2169,Influencer_106,1,1,0,0,0,0.00,Campaign_19,YouTube,251365,Macro,8.03,3845.71,104.00,0.51,1961.31,202219,9010,7.8,5,High,0.8,27,15.1,1,0.25,0.74
U2169,Influencer_106,2,1,1,0,0,0.00,Campaign_19,YouTube,251365,Macro,8.03,3845.71,104.00,0.51,1961.31,202219,9010,20.94,5,High,0.8,27,15.1,1,0.25,0.74
U2169,Influencer_106,3,0,0,0,0,0.00,Campaign_19,YouTube,251365,Macro,4.70,3845.71,104.00,0.51,1961.31,202219,9010,7.8,5,High,0.8,27,15.1,1,0.25,0.74
U2170,Influencer_204,1,1,1,1,1,23.61,Campaign_13,TikTok,497966,Macro,5.42,3744.43,11.00,3,11233.29,268191,15509,24.57,2,Low,0.91,4,15.59,1,-0.4,0.44
U2170,Influencer_204,2,1,1,0,0,0.00,Campaign_13,TikTok,497966,Macro,5.47,3744.43,11.00,3,11233.29,268191,15509,24.57,2,Low,0.91,4,15.59,1,-0.4,0.44
U2170,Influencer_204,3,1,1,0,0,0.00,Campaign_13,TikTok,497966,Macro,5.42,3744.43,11.00,3,11233.29,268191,15509,19.22,2,Low,0.91,4,15.59,1,-0.4,0.44
U2171,Influencer_124,1,0,0,0,0,0.00,Campaign_20,YouTube,1909012,Mega,6.44,811.87,79.00,3.96,3215.01,519593,6653,19.03,4,High,0.74,8,10.93,1,0.97,0.7
U2171,Influencer_124,2,0,0,0,0,0.00,Campaign_20,YouTube,1909012,Mega,6.44,811.87,79.00,3.96,3215.01,519593,6653,19.03,4,High,0.74,8,10.93,1,0.97,0.7
U2171,Influencer_124,3,1,1,1,0,0.00,Campaign_20,YouTube,1909012,Mega,6.44,811.87,79.00,3.96,3215.01,519593,6653,19.03,4,High,0.74,8,10.93,1,0.97,0.7
U2172,Influencer_234,1,1,0,0,0,0.00,Campaign_15,TikTok,1858709,Mega,7.58,3002.86,149.00,1.81,5435.18,1385392,51841,20.06,3,Medium,0.86,24,14.12,1,0.91,0.79
U2172,Influencer_234,2,0,0,0,0,0.00,Campaign_15,TikTok,1858709,Mega,7.58,3002.86,149.00,1.81,5435.18,1385392,51841,20.06,3,Medium,0.86,24,14.12,1,0.91,0.79
U2172,Influencer_234,3,0,0,0,0,0.00,Campaign_15,TikTok,1858709,Mega,7.58,3002.86,149.00,1.81,5435.18,1385392,51841,20.06,3,Medium,0.86,24,14.12,1,0.91,0.79
U2173,Influencer_113,1,0,0,0,0,0.00,Campaign_2,YouTube,1665211,Mega,9.31,1645.75,127.00,0.42,691.21,1008628,96589,27.66,4,High,0.66,30,36.6,0,0.14,0.71
U2173,Influencer_113,2,1,1,1,0,0.00,Campaign_2,YouTube,1665211,Mega,9.31,1645.75,89.00,0.42,691.21,1008628,96589,27.66,4,High,0.66,30,36.6,0,0.14,0.71
U2173,Influencer_113,3,1,1,1,0,0.00,Campaign_2,YouTube,1665211,Mega,9.31,1645.75,127.00,0.42,691.21,1008628,96589,27.66,4,High,0.66,30,36.6,0,0.14,0.71
U2174,Influencer_268,1,0,0,0,0,0.00,Campaign_13,TikTok,113671,Mid-Tier,4.28,4008.96,111.00,3.2,12828.67,175724,2262,20.91,3,Medium,0.51,31,21.63,1,0.4,0.56
U2174,Influencer_268,2,0,0,0,0,0.00,Campaign_13,TikTok,113671,Mid-Tier,4.28,4008.96,111.00,3.2,12828.67,175724,2262,20.91,3,Medium,0.51,31,21.63,1,0.4,0.56
U2174,Influencer_268,3,0,0,0,0,0.00,Campaign_13,TikTok,113671,Mid-Tier,4.28,4008.96,111.00,3.2,12828.67,175724,2262,20.91,3,Medium,0.51,31,21.63,1,0.4,0.56
U2175,Influencer_282,1,1,0,0,0,0.00,Campaign_18,YouTube,288485,Macro,3.36,2370.67,175.00,3.77,8937.43,535813,36537,29.79,4,High,0.51,60,60.29,1,0.96,0.66
U2175,Influencer_282,2,1,1,1,1,27.58,Campaign_18,YouTube,288485,Macro,3.36,2370.67,175.00,3.77,8937.43,535813,36537,29.79,4,High,0.51,60,60.29,1,0.96,0.66
U2175,Influencer_282,3,0,0,0,0,0.00,Campaign_18,YouTube,288485,Macro,3.36,2370.67,175.00,3.77,8937.43,535813,36537,29.79,4,High,0.51,60,60.29,1,0.96,0.66
U2176,Influencer_62,1,1,1,0,0,0.00,Campaign_2,Instagram,247773,Macro,9.35,2309.4,179.00,3.27,7551.74,427708,6938,35.48,2,Low,0.88,49,45.76,1,0.55,0.79
U2176,Influencer_62,2,0,0,0,0,0.00,Campaign_2,Instagram,247773,Macro,9.35,2309.4,179.00,3.27,7551.74,427708,6938,35.48,2,Low,0.88,49,45.76,1,0.55,0.79
U2176,Influencer_62,3,1,1,0,0,0.00,Campaign_2,Instagram,247773,Macro,9.35,2309.4,179.00,3.27,7551.74,427708,6938,35.48,2,Low,0.88,49,45.76,1,0.55,0.79
U2177,Influencer_259,1,1,1,1,1,25.97,Campaign_12,TikTok,1422425,Mega,9.78,3100.79,140.00,2.95,9147.33,2591925,59883,34.24,3,Medium,0.98,46,44.54,1,0.27,0.77
U2177,Influencer_259,2,1,1,0,0,0.00,Campaign_12,TikTok,1422425,Mega,9.78,3100.79,140.00,2.95,9147.33,2591925,59883,34.24,3,Medium,0.98,46,44.54,1,0.27,0.77
U2177,Influencer_259,3,0,0,0,0,0.00,Campaign_12,TikTok,1422425,Mega,9.78,3100.79,89.00,2.95,9147.33,2591925,59883,34.24,3,Medium,0.98,46,44.54,1,0.27,0.77
U2178,Influencer_241,1,0,0,0,0,0.00,Campaign_18,TikTok,1010448,Mega,5.96,3310.95,89.00,1.91,6323.91,800633,26545,1.46,4,High,0.46,20,18.44,1,0.38,0.57
U2178,Influencer_241,2,0,0,0,0,0.00,Campaign_18,TikTok,1010448,Mega,5.96,3310.95,37.00,1.91,6323.91,800633,26545,1.46,4,High,0.46,20,18.44,1,0.38,0.57
U2178,Influencer_241,3,1,1,0,0,0.00,Campaign_18,TikTok,1010448,Mega,5.96,3310.95,37.00,1.91,6323.91,800633,26545,1.46,4,High,0.46,20,18.44,1,0.38,0.57
U2179,Influencer_298,1,1,1,0,0,0.00,Campaign_15,YouTube,1711732,Mega,4.98,1734.8,89.00,2.62,4545.18,3018075,300648,21.2,4,High,0.62,41,53.23,1,0.76,0.55
U2179,Influencer_298,2,0,0,0,0,0.00,Campaign_15,YouTube,1711732,Mega,4.98,1734.8,10.00,2.62,4545.18,3018075,300648,20.94,4,High,0.62,41,53.23,1,0.76,0.55
U2179,Influencer_298,3,1,0,0,0,0.00,Campaign_15,YouTube,1711732,Mega,4.98,1734.8,10.00,2.62,4545.18,3018075,300648,21.2,4,High,0.62,41,53.23,1,0.76,0.55
U2180,Influencer_71,1,1,1,1,0,0.00,Campaign_9,YouTube,859393,Mega,1.59,2691.43,82.00,0.32,861.26,767978,50883,13.95,4,High,0.72,55,44.16,1,0.84,0.56
U2180,Influencer_71,2,1,1,1,1,19.68,Campaign_9,YouTube,859393,Mega,1.59,2691.43,82.00,0.32,861.26,767978,50883,20.94,4,High,0.72,55,44.16,1,0.84,0.56
U2180,Influencer_71,3,1,1,0,0,0.00,Campaign_9,YouTube,859393,Mega,1.59,2691.43,82.00,0.32,861.26,767978,50883,13.95,4,High,0.72,55,44.16,1,0.84,0.56
U2181,Influencer_74,1,1,0,0,0,0.00,Campaign_11,YouTube,416689,Macro,5.51,4330.61,184.00,3.19,13814.65,361037,4550,23.53,3,Medium,0.6,31,50.01,1,0.2,0.65
U2181,Influencer_74,2,0,0,0,0,0.00,Campaign_11,YouTube,416689,Macro,5.51,4330.61,184.00,3.19,13814.65,361037,4550,20.94,3,Medium,0.6,31,50.01,1,0.2,0.65
U2181,Influencer_74,3,0,0,0,0,0.00,Campaign_11,YouTube,416689,Macro,5.51,4330.61,89.00,3.19,13814.65,361037,4550,23.53,3,Medium,0.6,31,50.01,1,0.2,0.65
U2182,Influencer_291,1,0,0,0,0,0.00,Campaign_18,Instagram,1110043,Mega,1.02,1640.44,50.00,0.31,508.54,2179445,125086,29.94,3,Medium,0.67,19,47.58,1,0.59,0.44
U2182,Influencer_291,2,0,0,0,0,0.00,Campaign_18,Instagram,1110043,Mega,1.02,1640.44,50.00,0.31,508.54,2179445,125086,29.94,3,Medium,0.67,19,47.58,1,0.59,0.44
U2182,Influencer_291,3,0,0,0,0,0.00,Campaign_18,Instagram,1110043,Mega,1.02,1640.44,50.00,0.31,508.54,2179445,125086,29.94,3,Medium,0.67,19,47.58,1,0.59,0.44
U2183,Influencer_195,1,0,0,0,0,0.00,Campaign_19,YouTube,1793744,Mega,6.71,794.33,123.00,2.62,2081.14,2095138,185212,27.01,5,High,0.79,32,55.04,1,0.03,0.67
U2183,Influencer_195,2,0,0,0,0,0.00,Campaign_19,YouTube,1793744,Mega,6.71,794.33,123.00,2.62,2081.14,2095138,185212,27.01,5,High,0.79,32,55.04,1,0.03,0.67
U2183,Influencer_195,3,0,0,0,0,0.00,Campaign_19,YouTube,1793744,Mega,6.71,794.33,123.00,2.62,2081.14,2095138,185212,27.01,5,High,0.79,32,55.04,1,0.03,0.67
U2184,Influencer_10,1,0,0,0,0,0.00,Campaign_13,TikTok,716059,Mega,5.47,2184.11,180.00,0.5,1092.06,749988,25279,13.57,3,Medium,0.98,10,28.25,1,-0.09,0.8
U2184,Influencer_10,2,0,0,0,0,0.00,Campaign_13,TikTok,716059,Mega,5.47,2184.11,180.00,0.5,1092.06,749988,25279,13.57,3,Medium,0.98,10,28.25,1,-0.09,0.8
U2184,Influencer_10,3,0,0,0,0,0.00,Campaign_13,TikTok,716059,Mega,9.84,2184.11,180.00,0.5,1092.06,749988,25279,13.57,3,Medium,0.98,10,28.25,1,-0.09,0.8
U2185,Influencer_253,1,1,1,0,0,0.00,Campaign_7,YouTube,805285,Mega,3.94,3082.03,38.00,1.51,4653.87,757811,22434,14.08,4,High,0.88,17,53.32,1,0.89,0.61
U2185,Influencer_253,2,0,0,0,0,0.00,Campaign_7,YouTube,805285,Mega,3.94,3082.03,38.00,1.51,4653.87,757811,22434,20.94,4,High,0.88,17,53.32,1,0.89,0.61
U2185,Influencer_253,3,0,0,0,0,0.00,Campaign_7,YouTube,805285,Mega,3.94,3082.03,38.00,1.51,4653.87,757811,22434,14.08,4,High,0.88,17,53.32,1,0.89,0.61
U2186,Influencer_201,1,0,0,0,0,0.00,Campaign_15,YouTube,1471613,Mega,0.87,1415.89,89.00,0.31,438.93,1755574,110139,20.65,3,Medium,0.75,13,19.75,1,0.97,0.54
U2186,Influencer_201,2,0,0,0,0,0.00,Campaign_15,YouTube,1471613,Mega,0.87,1415.89,89.00,0.31,438.93,1755574,110139,20.65,3,Medium,0.75,13,19.75,1,0.97,0.54
U2186,Influencer_201,3,1,0,0,0,0.00,Campaign_15,YouTube,1471613,Mega,0.87,1415.89,89.00,0.31,438.93,1755574,110139,20.65,3,Medium,0.75,13,19.75,1,0.97,0.54
U2187,Influencer_288,1,1,1,0,0,0.00,Campaign_11,YouTube,789833,Mega,0.51,2353.92,123.00,2.95,6944.06,480767,7725,11.06,4,High,0.75,8,46.24,1,0.61,0.56
U2187,Influencer_288,2,0,0,0,0,0.00,Campaign_11,YouTube,789833,Mega,4.70,2353.92,123.00,2.95,6944.06,480767,7725,11.06,4,High,0.75,8,46.24,1,0.61,0.56
U2187,Influencer_288,3,1,1,0,0,0.00,Campaign_11,YouTube,789833,Mega,0.51,2353.92,123.00,2.95,6944.06,480767,7725,11.06,4,High,0.75,8,46.24,1,0.61,0.56
U2188,Influencer_180,1,0,0,0,0,0.00,Campaign_19,TikTok,1864623,Mega,4.78,4949.58,38.00,3.84,19006.39,2219245,94659,19.22,1,Low,0.95,26,42.66,1,0.02,0.51
U2188,Influencer_180,2,0,0,0,0,0.00,Campaign_19,TikTok,1864623,Mega,4.78,4949.58,38.00,3.84,19006.39,2219245,94659,5.31,1,Low,0.95,26,42.66,1,0.02,0.51
U2188,Influencer_180,3,0,0,0,0,0.00,Campaign_19,TikTok,1864623,Mega,4.78,4949.58,38.00,3.84,19006.39,2219245,94659,5.31,1,Low,0.95,26,42.66,1,0.02,0.51
U2189,Influencer_161,1,1,1,0,0,0.00,Campaign_3,TikTok,54463,Mid-Tier,7.44,4506.19,149.00,0.76,3424.7,78411,5227,28.86,2,Low,0.42,31,30.14,1,0.61,0.65
U2189,Influencer_161,2,0,0,0,0,0.00,Campaign_3,TikTok,54463,Mid-Tier,7.44,4506.19,149.00,0.76,3424.7,78411,5227,28.86,2,Low,0.42,31,30.14,1,0.61,0.65
U2189,Influencer_161,3,1,1,0,0,0.00,Campaign_3,TikTok,54463,Mid-Tier,5.47,4506.19,149.00,0.76,3424.7,78411,5227,28.86,2,Low,0.42,31,30.14,1,0.61,0.65
U2190,Influencer_68,1,0,0,0,0,0.00,Campaign_3,YouTube,988100,Mega,6.09,1898.18,50.00,1.13,2144.94,203281,11942,27.86,3,Medium,0.93,41,27.33,0,0.15,0.57
U2190,Influencer_68,2,0,0,0,0,0.00,Campaign_3,YouTube,988100,Mega,6.09,1898.18,50.00,1.13,2144.94,203281,11942,27.86,3,Medium,0.93,41,27.33,0,0.15,0.57
U2190,Influencer_68,3,0,0,0,0,0.00,Campaign_3,YouTube,988100,Mega,6.09,1898.18,50.00,1.13,2144.94,203281,11942,27.86,3,Medium,0.93,41,27.33,0,0.15,0.57
U2191,Influencer_227,1,1,0,0,0,0.00,Campaign_3,TikTok,573149,Mega,6.04,3069.69,108.00,2.7,8288.16,533558,18193,19.22,3,Medium,0.66,44,14.81,1,0.08,0.6
U2191,Influencer_227,2,0,0,0,0,0.00,Campaign_3,TikTok,573149,Mega,6.04,3069.69,108.00,2.7,8288.16,533558,18193,11.83,3,Medium,0.66,44,14.81,1,0.08,0.6
U2191,Influencer_227,3,1,1,1,1,29.41,Campaign_3,TikTok,573149,Mega,6.04,3069.69,108.00,2.7,8288.16,533558,18193,11.83,3,Medium,0.66,44,14.81,1,0.08,0.6
U2192,Influencer_155,1,0,0,0,0,0.00,Campaign_9,YouTube,314784,Macro,1.73,802.14,81.00,2.83,2270.06,615607,10392,18.04,4,High,0.98,28,19.05,1,0.78,0.59
U2192,Influencer_155,2,0,0,0,0,0.00,Campaign_9,YouTube,314784,Macro,4.70,802.14,81.00,2.83,2270.06,615607,10392,18.04,4,High,0.98,28,19.05,1,0.78,0.59
U2192,Influencer_155,3,1,1,0,0,0.00,Campaign_9,YouTube,314784,Macro,1.73,802.14,81.00,2.83,2270.06,615607,10392,18.04,4,High,0.98,28,19.05,1,0.78,0.59
U2193,Influencer_93,1,1,1,1,0,0.00,Campaign_20,YouTube,284972,Macro,7.05,2148.79,61.00,2.46,5286.02,429063,21987,9.46,3,Medium,0.6,14,20.91,1,0.47,0.62
U2193,Influencer_93,2,1,1,1,1,27.15,Campaign_20,YouTube,284972,Macro,7.05,2148.79,89.00,2.46,5286.02,429063,21987,9.46,3,Medium,0.6,14,20.91,1,0.47,0.62
U2193,Influencer_93,3,0,0,0,0,0.00,Campaign_20,YouTube,284972,Macro,7.05,2148.79,61.00,2.46,5286.02,429063,21987,9.46,3,Medium,0.6,14,20.91,1,0.47,0.62
U2194,Influencer_104,1,1,0,0,0,0.00,Campaign_18,TikTok,616044,Mega,9.09,4378.99,196.00,3.96,17340.8,298641,4300,23.47,3,Medium,0.67,36,27.84,1,0.72,0.82
U2194,Influencer_104,2,1,1,1,1,22.20,Campaign_18,TikTok,616044,Mega,9.09,4378.99,196.00,3.96,17340.8,298641,4300,19.22,3,Medium,0.67,36,27.84,1,0.72,0.82
U2194,Influencer_104,3,1,1,1,0,0.00,Campaign_18,TikTok,616044,Mega,9.09,4378.99,196.00,3.96,17340.8,298641,4300,23.47,3,Medium,0.67,36,27.84,1,0.72,0.82
U2195,Influencer_34,1,1,1,0,0,0.00,Campaign_13,Instagram,1107215,Mega,1.59,4142.66,182.00,0.26,1077.09,429335,11885,14.07,3,Medium,0.76,53,12.35,1,-0.21,0.54
U2195,Influencer_34,2,1,0,0,0,0.00,Campaign_13,Instagram,1107215,Mega,1.59,4142.66,182.00,0.26,1077.09,429335,11885,14.07,3,Medium,0.76,53,12.35,1,-0.21,0.54
U2195,Influencer_34,3,1,1,0,0,0.00,Campaign_13,Instagram,1107215,Mega,5.11,4142.66,182.00,0.26,1077.09,429335,11885,14.07,3,Medium,0.76,53,12.35,1,-0.21,0.54
U2196,Influencer_165,1,1,1,1,0,0.00,Campaign_5,TikTok,429358,Macro,8.70,2695.01,128.00,1.69,4554.57,142099,13540,20.5,4,High,0.54,39,54.13,1,0.71,0.75
U2196,Influencer_165,2,1,1,1,1,17.10,Campaign_5,TikTok,429358,Macro,8.70,2695.01,128.00,1.69,4554.57,142099,13540,20.5,4,High,0.54,39,54.13,1,0.71,0.75
